sector_id,ranking,municipio,coordinacion,colonias,clasificacion,latitud,longitud,indice_ceguera,indice_violencia,eventos_hd,llamadas_violentas,dist_base_km,personal_3km,limitrofe,diagnostico
SEC-964_-4949,453,VALLE DE CHALCO,CHALCO,SAN MIGUEL LAS TABLAS,MIXTO,19.29,-98.97,22.3,15.0,1,3,2.01,52,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-965_-4944,454,IXTAPALUCA,CHALCO,UNIDAD HABITACIONAL CAPILLA,SATURADO,19.31,-98.87,22.2,37.0,1,13,0.52,165,No,"Hay base y personal a menos de 1.5 km y aun así concentra violencia: revisar efectividad y horarios del patrullaje existente, no sumar inmuebles."
SEC-977_-4961,455,TLALNEPANTLA,METROPOLITANA,SAN ANDRÉS ATENCO,SATURADO,19.55,-99.21,22.1,34.5,1,12,1.39,246,Sí,"Hay base y personal a menos de 1.5 km y aun así concentra violencia: revisar efectividad y horarios del patrullaje existente, no sumar inmuebles."
SEC-988_-4956,456,ZUMPANGO,ECATEPEC,,MIXTO,19.77,-99.11,22.0,6.5,0,3,4.77,0,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-981_-4960,457,CUAUTITLAN IZCALLI,METROPOLITANA,,MIXTO,19.63,-99.19,21.9,19.5,0,10,1.59,90,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-985_-4943,458,SAN MARTIN DE LAS PIRAMIDES,ORIENTE,SAN ANTONIO DE LAS PALMAS,MIXTO,19.71,-98.85,21.8,16.5,1,4,1.68,59,Sí,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-964_-4983,459,TOLUCA,VALLE TOLUCA,,SATURADO,19.29,-99.65,21.5,74.5,0,36,1.13,661,No,"Hay base y personal a menos de 1.5 km y aun así concentra violencia: revisar efectividad y horarios del patrullaje existente, no sumar inmuebles."
SEC-971_-4950,460,CHIMALHUACAN,ORIENTE,,SATURADO,19.43,-98.99,21.5,24.5,0,12,1.05,111,No,"Hay base y personal a menos de 1.5 km y aun así concentra violencia: revisar efectividad y horarios del patrullaje existente, no sumar inmuebles."
SEC-975_-4944,461,TEXCOCO,ORIENTE,SAN JUANITO,MIXTO,19.51,-98.87,21.3,24.0,1,7,2.05,192,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-972_-4949,462,CHIMALHUACAN,ORIENTE,,SATURADO,19.45,-98.97,21.2,35.0,0,17,0.94,215,No,"Hay base y personal a menos de 1.5 km y aun así concentra violencia: revisar efectividad y horarios del patrullaje existente, no sumar inmuebles."
SEC-975_-4946,463,TEXCOCO,ORIENTE,,MIXTO,19.51,-98.91,21.2,19.5,0,9,2.96,192,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-985_-4956,464,MELCHOR OCAMPO,ECATEPEC,,MIXTO,19.71,-99.11,21.1,7.5,0,5,3.64,0,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-979_-4950,465,ACOLMAN,ECATEPEC,"JARDINES DE MORELOS, LOS ÁNGELES, TEPEXPAN",SATURADO,19.59,-98.99,21.0,64.0,4,11,0.96,526,Sí,"Hay base y personal a menos de 1.5 km y aun así concentra violencia: revisar efectividad y horarios del patrullaje existente, no sumar inmuebles."
SEC-970_-4966,466,HUIXQUILUCAN,METROPOLITANA,,MIXTO,19.41,-99.31,21.0,8.0,0,2,3.25,0,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-969_-4978,467,XONACATLAN,VALLE TOLUCA,,MIXTO,19.39,-99.55,20.9,8.0,0,2,3.23,0,Sí,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-965_-4945,468,IXTAPALUCA,CHALCO,,SATURADO,19.31,-98.89,20.5,31.5,0,12,1.01,196,No,"Hay base y personal a menos de 1.5 km y aun así concentra violencia: revisar efectividad y horarios del patrullaje existente, no sumar inmuebles."
SEC-968_-4978,469,TOLUCA,VALLE TOLUCA,,MIXTO,19.37,-99.55,20.5,9.5,0,4,2.7,13,Sí,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-989_-4995,470,ATLACOMULCO,ATLACOMULCO,SANTA CRUZ BOMBATEVI,MIXTO,19.79,-99.89,20.4,13.5,1,2,2.56,76,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-947_-4979,471,TENANCINGO,IXTAPAN,,MIXTO,18.95,-99.57,20.4,8.0,0,3,3.11,0,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-958_-4978,472,SAN ANTONIO LA ISLA,VALLE TOLUCA,,MIXTO,19.17,-99.55,20.4,6.5,0,4,4.28,0,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-976_-4963,473,ATIZAPAN,METROPOLITANA,,MIXTO,19.53,-99.25,20.1,14.5,0,8,2.42,89,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-984_-4944,474,TEOTIHUACAN,ORIENTE,CENTRO,MIXTO,19.69,-98.87,19.8,17.5,1,3,0.99,48,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-959_-4975,475,TIANGUISTENCO,VALLE TOLUCA,,MIXTO,19.19,-99.49,19.8,7.5,0,4,3.29,0,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-949_-4979,476,TENANCINGO,IXTAPAN,,MIXTO,18.99,-99.57,19.7,11.0,0,5,2.37,33,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-960_-4978,477,CHAPULTEPEC,VALLE TOLUCA,,MIXTO,19.21,-99.55,19.5,10.5,0,6,2.09,15,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-998_-4959,478,APAXCO,ECATEPEC,LOMA BONITA,MIXTO,19.97,-99.17,19.4,13.0,1,1,1.59,30,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-985_-4955,479,NEXTLALPAN,ECATEPEC,PRADOS DE SAN FRANCISCO,MIXTO,19.71,-99.09,19.4,11.5,1,1,2.15,35,Sí,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-985_-4938,480,OTUMBA,ORIENTE,EL RANCHITO,MIXTO,19.71,-98.75,19.3,14.0,1,1,1.48,39,Sí,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-966_-4987,481,ZINACANTEPEC,VALLE TOLUCA,,MIXTO,19.33,-99.73,19.1,6.5,0,3,3.87,0,Sí,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-971_-4981,482,TEMOAYA,VALLE TOLUCA,,MIXTO,19.43,-99.61,19.0,7.5,0,3,3.07,0,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-960_-5007,483,VALLE DE BRAVO,VALLE DE BRAVO,BARRIO DE GUADALUPE,MIXTO,19.21,-100.13,18.9,13.5,1,2,1.52,38,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-990_-4959,484,ZUMPANGO,ECATEPEC,LOMA GRANDE,MIXTO,19.81,-99.17,18.9,10.0,1,0,2.48,28,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-979_-4952,485,ECATEPEC,ECATEPEC,"LA RENDA, JARDINES DE MORELOS, SAN MARTÍN DE LAS PORRAS",SATURADO,19.59,-99.03,18.7,78.5,5,11,0.65,683,Sí,"Hay base y personal a menos de 1.5 km y aun así concentra violencia: revisar efectividad y horarios del patrullaje existente, no sumar inmuebles."
SEC-984_-4943,486,SAN MARTIN DE LAS PIRAMIDES,ORIENTE,OTRO TEOTIHUACÁN,MIXTO,19.69,-98.85,18.7,12.0,1,1,2.34,59,Sí,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-989_-4956,487,ZUMPANGO,ECATEPEC,,MIXTO,19.79,-99.11,18.7,11.0,0,4,2.55,51,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-971_-4946,488,CHICOLOAPAN,ORIENTE,,SATURADO,19.43,-98.91,18.6,21.0,0,12,1.37,135,Sí,"Hay base y personal a menos de 1.5 km y aun así concentra violencia: revisar efectividad y horarios del patrullaje existente, no sumar inmuebles."
SEC-977_-4946,489,ATENCO,ORIENTE,,MIXTO,19.55,-98.91,18.5,13.5,0,8,1.42,37,Sí,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-973_-4961,490,NAUCALPAN,METROPOLITANA,AHUIZOTLA,MIXTO,19.47,-99.21,18.4,18.0,1,4,1.08,76,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-998_-4994,491,ACAMBAY,ATLACOMULCO,ESDOCA,MIXTO,19.97,-99.87,18.4,10.0,1,0,2.66,40,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-979_-4961,492,ATIZAPAN,METROPOLITANA,,MIXTO,19.59,-99.21,18.3,15.5,0,4,1.41,66,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-957_-4939,493,AMECAMECA,CHALCO,SANTA ISABEL CHALMA,MIXTO,19.15,-98.77,18.2,10.0,1,0,2.99,56,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-948_-4980,494,TENANCINGO,IXTAPAN,"BARRIO DE TEOTLA, LA CAMPANA",SATURADO,18.97,-99.59,18.1,44.0,2,13,0.69,340,No,"Hay base y personal a menos de 1.5 km y aun así concentra violencia: revisar efectividad y horarios del patrullaje existente, no sumar inmuebles."
SEC-966_-4984,495,TOLUCA,VALLE TOLUCA,,MIXTO,19.33,-99.67,18.1,6.0,0,3,4.05,0,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-991_-4960,496,HUEHUETOCA,ECATEPEC,SAN BARTOLO,MIXTO,19.83,-99.19,17.8,14.5,1,2,0.91,28,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-971_-4944,497,CHICOLOAPAN,ORIENTE,,MIXTO,19.43,-98.87,17.6,6.0,0,3,3.87,0,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-977_-4953,498,ECATEPEC,ECATEPEC,JARDINES DE CASA NUEVA,SATURADO,19.55,-99.05,17.5,30.0,1,11,0.18,130,No,"Hay base y personal a menos de 1.5 km y aun así concentra violencia: revisar efectividad y horarios del patrullaje existente, no sumar inmuebles."
SEC-980_-4957,499,TULTITLAN,METROPOLITANA,,MIXTO,19.61,-99.13,17.4,6.5,0,3,3.34,0,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-980_-4962,500,ATIZAPAN,METROPOLITANA,,MIXTO,19.61,-99.23,16.8,13.0,0,7,2.12,89,Sí,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-962_-4943,501,CHALCO,CHALCO,,MIXTO,19.25,-98.85,16.7,30.0,0,13,2.9,512,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-987_-4948,502,TECAMAC,ECATEPEC,SANTA MARIA AJOLOAPAN,MIXTO,19.75,-98.95,16.7,10.0,1,0,2.58,56,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-993_-4962,503,HUEHUETOCA,ECATEPEC,,MIXTO,19.87,-99.23,16.7,6.5,0,4,3.14,0,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-969_-4979,504,TOLUCA,VALLE TOLUCA,GUADALUPE VICTORIA,MIXTO,19.39,-99.57,16.6,13.0,1,2,1.4,50,Sí,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-980_-4945,505,ACOLMAN,ECATEPEC,,MIXTO,19.61,-98.89,16.6,6.0,0,3,3.54,0,Sí,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-976_-4944,506,TEXCOCO,ORIENTE,,MIXTO,19.53,-98.87,16.4,23.5,0,13,1.79,258,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-970_-4963,507,HUIXQUILUCAN,METROPOLITANA,,MIXTO,19.41,-99.25,16.3,10.0,0,6,1.78,24,Sí,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-980_-4960,508,CUAUTITLAN IZCALLI,METROPOLITANA,,MIXTO,19.61,-99.19,16.1,16.0,0,8,1.3,96,Sí,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-979_-4946,509,TEZOYUCA,ORIENTE,,MIXTO,19.59,-98.91,16.1,13.5,0,5,1.01,39,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-965_-4949,510,VALLE DE CHALCO,CHALCO,LA PUNTA,MIXTO,19.31,-98.97,16.1,10.0,1,0,2.34,52,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-963_-4943,511,CHALCO,CHALCO,"LO HÉROES CHALCO, LOS HÉROES",MIXTO,19.27,-98.85,16.0,35.0,2,8,2.04,512,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-975_-4962,512,NAUCALPAN,METROPOLITANA,,SATURADO,19.51,-99.23,15.8,23.5,0,13,0.67,149,Sí,"Hay base y personal a menos de 1.5 km y aun así concentra violencia: revisar efectividad y horarios del patrullaje existente, no sumar inmuebles."
SEC-970_-4979,513,OTZOLOTEPEC,VALLE TOLUCA,,MIXTO,19.41,-99.57,15.7,6.0,0,2,3.25,0,Sí,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-980_-4952,514,ECATEPEC,ECATEPEC,,SATURADO,19.61,-99.03,15.6,20.5,0,11,1.36,181,Sí,"Hay base y personal a menos de 1.5 km y aun así concentra violencia: revisar efectividad y horarios del patrullaje existente, no sumar inmuebles."
SEC-960_-4980,515,MEXICALTZINGO,VALLE TOLUCA,,MIXTO,19.21,-99.59,15.5,18.0,0,8,0.15,37,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-964_-4977,516,SAN MATEO ATENCO,VALLE TOLUCA,,MIXTO,19.29,-99.53,15.5,14.5,0,7,1.35,85,Sí,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-988_-4949,517,TECAMAC,ECATEPEC,,MIXTO,19.77,-98.97,15.5,12.5,0,7,1.4,56,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-989_-5007,518,EL ORO,VALLE DE BRAVO,,MIXTO,19.79,-100.13,15.5,11.0,0,5,1.23,22,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-971_-4962,519,NAUCALPAN,METROPOLITANA,,MIXTO,19.43,-99.23,15.4,10.0,0,4,1.58,24,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-978_-4961,520,TLALNEPANTLA,METROPOLITANA,,MIXTO,19.57,-99.21,15.2,11.5,0,6,1.57,53,Sí,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-971_-4982,521,TEMOAYA,VALLE TOLUCA,,MIXTO,19.43,-99.63,15.2,6.0,0,2,3.07,0,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-965_-4987,522,ZINACANTEPEC,VALLE TOLUCA,,MIXTO,19.31,-99.73,14.9,10.5,0,4,1.68,44,Sí,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-977_-4971,523,ISIDRO FABELA,METROPOLITANA,TLAZALA DE FABELA,MIXTO,19.55,-99.41,14.8,11.5,1,1,1.08,30,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-966_-4983,524,TOLUCA,VALLE TOLUCA,,MIXTO,19.33,-99.65,14.7,10.0,0,5,2.27,68,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-964_-4946,525,CHALCO,CHALCO,,SATURADO,19.29,-98.91,14.5,35.5,0,19,0.09,233,Sí,"Hay base y personal a menos de 1.5 km y aun así concentra violencia: revisar efectividad y horarios del patrullaje existente, no sumar inmuebles."
SEC-964_-4944,526,CHALCO,CHALCO,SAN MARCOS HUIXTOCO,SATURADO,19.29,-98.87,14.5,28.5,1,7,1.19,320,No,"Hay base y personal a menos de 1.5 km y aun así concentra violencia: revisar efectividad y horarios del patrullaje existente, no sumar inmuebles."
SEC-964_-4942,527,IXTAPALUCA,CHALCO,,MIXTO,19.29,-98.83,14.4,25.5,0,13,2.27,416,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-978_-4962,528,ATIZAPAN,METROPOLITANA,ALFREDO V. BONFIL,MIXTO,19.57,-99.23,14.4,13.0,1,2,1.67,98,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-994_-4987,529,TIMILPAN,ATLACOMULCO,SAN NICOLAS,MIXTO,19.89,-99.73,14.2,10.0,1,0,1.4,30,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-964_-4986,530,ZINACANTEPEC,VALLE TOLUCA,,MIXTO,19.29,-99.71,14.1,8.0,0,4,2.55,44,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-990_-4960,531,IXTAPALUCA,CHALCO,JORGE JIMENEZ CANTU,MIXTO,19.81,-99.19,14.0,10.0,1,0,1.31,28,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-997_-5000,532,TEMASCALCINGO,ATLACOMULCO,,MIXTO,19.95,-99.99,13.8,7.0,0,3,2.8,32,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-983_-4944,533,TEOTIHUACAN,ORIENTE,,MIXTO,19.67,-98.87,13.7,7.5,0,4,2.82,48,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-985_-4942,534,SAN MARTIN DE LAS PIRAMIDES,ORIENTE,CENTRO,MIXTO,19.71,-98.83,13.6,14.0,1,2,0.72,59,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-983_-4959,535,CUAUTITLAN,METROPOLITANA,,MIXTO,19.67,-99.17,13.5,10.5,0,6,2.65,122,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-992_-4963,536,HUEHUETOCA,ECATEPEC,,MIXTO,19.85,-99.25,13.3,7.5,0,5,1.84,13,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-957_-4979,537,SAN ANTONIO LA ISLA,VALLE TOLUCA,,MIXTO,19.15,-99.57,13.2,10.0,0,5,1.53,51,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-983_-4945,538,TEOTIHUACAN,ORIENTE,,MIXTO,19.67,-98.89,13.1,7.0,0,3,2.94,48,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-966_-4947,539,IXTAPALUCA,CHALCO,"COLONIA 06 DE JUNIO, REY ITZCÓATL",MIXTO,19.33,-98.93,13.0,37.5,2,7,1.53,616,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-975_-4960,540,TLALNEPANTLA,METROPOLITANA,,SATURADO,19.51,-99.19,12.9,24.5,0,12,1.44,339,No,"Hay base y personal a menos de 1.5 km y aun así concentra violencia: revisar efectividad y horarios del patrullaje existente, no sumar inmuebles."
SEC-985_-4998,541,SAN FELIPE DEL PROGRESO,VALLE DE BRAVO,,MIXTO,19.71,-99.95,12.9,11.5,0,5,0.87,41,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-984_-4942,542,TEOTIHUACAN,ORIENTE,,MIXTO,19.69,-98.83,12.9,9.5,0,4,1.77,59,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-966_-4948,543,VALLE DE CHALCO,CHALCO,SAN JUAN TLALPIZAHUAC,SATURADO,19.33,-98.95,12.8,36.0,1,12,1.36,562,Sí,"Hay base y personal a menos de 1.5 km y aun así concentra violencia: revisar efectividad y horarios del patrullaje existente, no sumar inmuebles."
SEC-968_-4968,544,HUIXQUILUCAN,METROPOLITANA,,MIXTO,19.37,-99.35,12.6,10.5,0,4,0.8,25,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-978_-4989,545,IXTLAHUACA,ATLACOMULCO,,MIXTO,19.57,-99.77,12.4,12.0,0,6,1.13,77,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-974_-4954,546,NEZAHUALCOYOTL,ORIENTE,,MIXTO,19.49,-99.07,12.3,8.5,0,5,2.36,75,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-956_-4976,547,TEXCALYACAC,IXTAPAN,,MIXTO,19.13,-99.51,12.3,6.0,0,2,2.89,29,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-982_-5006,548,SAN JOSE DEL RINCON,VALLE DE BRAVO,,MIXTO,19.65,-100.11,12.1,7.5,0,2,1.74,24,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-976_-4961,549,TLALNEPANTLA,METROPOLITANA,,SATURADO,19.53,-99.21,11.9,25.5,0,10,1.26,376,No,"Hay base y personal a menos de 1.5 km y aun así concentra violencia: revisar efectividad y horarios del patrullaje existente, no sumar inmuebles."
SEC-955_-4979,550,TENANGO DEL VALLE,IXTAPAN,LA CAMPESINA,MIXTO,19.11,-99.57,11.7,12.0,1,1,1.52,120,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-968_-4979,551,TOLUCA,VALLE TOLUCA,,MIXTO,19.37,-99.57,11.6,11.5,0,5,0.7,50,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-982_-4960,552,CUAUTITLAN IZCALLI,METROPOLITANA,PARQUE INDUSTRIAL LA JOYA,MIXTO,19.65,-99.19,11.5,15.5,1,3,1.05,160,Sí,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-980_-4963,553,ATIZAPAN,METROPOLITANA,,MIXTO,19.61,-99.25,11.5,12.0,0,7,0.38,37,Sí,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-969_-4953,554,NEZAHUALCOYOTL,ORIENTE,BENITO JUAREZ,MIXTO,19.39,-99.05,11.4,17.0,1,3,0.75,157,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-990_-4956,555,ZUMPANGO,ECATEPEC,,MIXTO,19.81,-99.11,11.4,13.0,0,5,0.35,51,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-978_-4952,556,ECATEPEC,ECATEPEC,,SATURADO,19.57,-99.03,11.2,34.5,0,16,1.15,575,No,"Hay base y personal a menos de 1.5 km y aun así concentra violencia: revisar efectividad y horarios del patrullaje existente, no sumar inmuebles."
SEC-964_-4981,557,TOLUCA,VALLE TOLUCA,,SATURADO,19.29,-99.61,11.2,22.0,0,11,0.87,273,Sí,"Hay base y personal a menos de 1.5 km y aun así concentra violencia: revisar efectividad y horarios del patrullaje existente, no sumar inmuebles."
SEC-967_-4948,558,LA PAZ,ORIENTE,"20 DE MAYO, TECAMACHALCO",SATURADO,19.35,-98.95,11.1,30.0,2,6,1.29,516,No,"Hay base y personal a menos de 1.5 km y aun así concentra violencia: revisar efectividad y horarios del patrullaje existente, no sumar inmuebles."
SEC-969_-4967,559,HUIXQUILUCAN,METROPOLITANA,,MIXTO,19.39,-99.33,11.1,6.0,0,2,2.32,25,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-975_-4961,560,TLALNEPANTLA,METROPOLITANA,,MIXTO,19.51,-99.21,10.9,16.0,0,7,0.9,169,Sí,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-997_-4977,561,JILOTEPEC,ATLACOMULCO,,MIXTO,19.95,-99.53,10.9,12.0,0,5,2.03,183,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-979_-4988,562,IXTLAHUACA,ATLACOMULCO,,MIXTO,19.59,-99.75,10.9,7.5,0,5,2.39,77,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-948_-4983,563,VILLA GUERRERO,IXTAPAN,SAN JOSE LA ALTA,MIXTO,18.97,-99.65,10.8,10.0,1,0,0.61,32,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-988_-4950,564,TECAMAC,ECATEPEC,,MIXTO,19.77,-98.99,10.8,7.0,0,4,2.22,56,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-960_-4982,565,CALIMAYA,IXTAPAN,,MIXTO,19.21,-99.63,10.7,10.0,0,3,0.58,31,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-988_-4984,566,MORELOS,ATLACOMULCO,,MIXTO,19.77,-99.67,10.6,9.0,0,4,0.85,31,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-972_-4945,567,TEXCOCO,ORIENTE,,MIXTO,19.45,-98.89,10.6,7.5,0,3,1.84,54,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-968_-4947,568,LA PAZ,ORIENTE,,MIXTO,19.37,-98.93,10.4,22.0,0,11,2.19,516,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-963_-4989,569,ZINACANTEPEC,VALLE TOLUCA,,MIXTO,19.27,-99.77,10.4,10.5,0,4,2.27,174,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-962_-4984,570,TOLUCA,VALLE TOLUCA,,MIXTO,19.25,-99.67,10.3,6.5,0,4,2.43,60,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-963_-4988,571,ZINACANTEPEC,VALLE TOLUCA,,MIXTO,19.27,-99.75,10.2,15.5,0,9,0.84,174,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-973_-4952,572,NEZAHUALCOYOTL,ORIENTE,,MIXTO,19.47,-99.03,10.2,12.0,0,6,1.33,145,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-960_-4941,573,TLALMANALCO,CHALCO,,MIXTO,19.21,-98.81,10.2,8.5,0,4,1.46,66,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-956_-4939,574,AMECAMECA,CHALCO,,MIXTO,19.13,-98.77,10.1,15.5,0,8,1.17,216,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-942_-4984,575,IXTAPAN DE LA SAL,IXTAPAN,,MIXTO,18.85,-99.67,9.9,12.5,0,5,0.52,90,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-991_-4962,576,HUEHUETOCA,ECATEPEC,,MIXTO,19.83,-99.23,9.8,8.0,0,5,1.42,59,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
